Date,Price
1995-12-27,18.4504
1995-12-28,18.45825
1995-12-29,18.46535
1996-01-02,18.4736
1996-01-03,18.48175
1996-01-04,18.48865
1996-01-05,18.49775
1996-01-08,18.5057
1996-01-09,18.51075
1996-01-10,18.51565
1996-01-11,18.5146
1996-01-12,18.51125
1996-01-15,18.5073
1996-01-16,18.50205
1996-01-17,18.49905
1996-01-18,18.4994
1996-01-19,18.49855
1996-01-22,18.49315
1996-01-23,18.48735
1996-01-24,18.48375
1996-01-25,18.476
1996-01-26,18.4652
1996-01-29,18.45435
1996-01-30,18.4468
1996-01-31,18.4366
1996-02-01,18.42405
1996-02-02,18.4112
1996-02-05,18.39625
1996-02-06,18.38265
1996-02-07,18.37055
1996-02-08,18.35795
1996-02-09,18.3462
1996-02-12,18.33385
1996-02-13,18.32685
1996-02-14,18.3185
1996-02-15,18.3127
1996-02-16,18.3091
1996-02-20,18.31295
1996-02-21,18.31945
1996-02-22,18.32855
1996-02-23,18.33505
1996-02-26,18.3335
1996-02-27,18.33475
1996-02-28,18.3335
1996-02-29,18.3319
1996-03-01,18.3291
1996-03-04,18.3256
1996-03-05,18.3239
1996-03-06,18.3244
1996-03-07,18.32445
1996-03-08,18.3237
1996-03-11,18.3266
1996-03-12,18.3331
1996-03-13,18.34205
1996-03-14,18.35405
1996-03-15,18.3696
1996-03-18,18.3913
1996-03-19,18.4184
1996-03-20,18.43585
1996-03-21,18.45225
1996-03-22,18.4711
1996-03-25,18.49255
1996-03-26,18.5103
1996-03-27,18.52415
1996-03-28,18.53675
1996-03-29,18.54865
1996-04-01,18.5656
1996-04-02,18.585
1996-04-03,18.60495
1996-04-04,18.62865
1996-04-08,18.65575
1996-04-09,18.6831
1996-04-10,18.71445
1996-04-11,18.75185
1996-04-12,18.78355
1996-04-15,18.8193
1996-04-16,18.85375
1996-04-17,18.8902
1996-04-18,18.9209
1996-04-19,18.95465
1996-04-22,18.98725
1996-04-23,19.0235
1996-04-24,19.05675
1996-04-25,19.09195
1996-04-26,19.11615
1996-04-29,19.14025
1996-04-30,19.1584
1996-05-01,19.17605
1996-05-02,19.1933
1996-05-03,19.2126
1996-05-06,19.23275
1996-05-07,19.25275
1996-05-08,19.27255
1996-05-09,19.28855
1996-05-10,19.30625
1996-05-13,19.32485
1996-05-14,19.34445
1996-05-15,19.36275
1996-05-16,19.37875
1996-05-17,19.3922
1996-05-20,19.415
1996-05-21,19.43605
1996-05-22,19.4629
1996-05-23,19.48535
1996-05-24,19.5044
1996-05-28,19.52035
1996-05-29,19.5343
1996-05-30,19.54665
1996-05-31,19.5585
1996-06-03,19.56985
1996-06-04,19.583
1996-06-05,19.5923
1996-06-06,19.6013
1996-06-07,19.61
1996-06-10,19.61695
1996-06-11,19.6196
1996-06-12,19.6207
1996-06-13,19.63165
1996-06-14,19.6437
1996-06-17,19.66215
1996-06-18,19.68035
1996-06-19,19.6936
1996-06-20,19.70455
1996-06-21,19.7151
1996-06-24,19.72425
1996-06-25,19.7327
1996-06-26,19.7434
1996-06-27,19.7545
1996-06-28,19.76645
1996-07-01,19.7795
1996-07-02,19.7902
1996-07-03,19.8025
1996-07-05,19.8157
1996-07-08,19.8297
1996-07-09,19.84785
1996-07-10,19.8693
1996-07-11,19.8922
1996-07-12,19.91435
1996-07-15,19.9383
1996-07-16,19.9611
1996-07-17,19.98165
1996-07-18,20.0017
1996-07-19,20.01865
1996-07-22,20.0373
1996-07-23,20.0609
1996-07-24,20.0806
1996-07-25,20.09905
1996-07-26,20.11325
1996-07-29,20.12825
1996-07-30,20.14425
1996-07-31,20.15965
1996-08-01,20.1764
1996-08-02,20.1952
1996-08-05,20.2136
1996-08-06,20.2323
1996-08-07,20.25185
1996-08-08,20.2717
1996-08-09,20.29165
1996-08-12,20.315
1996-08-13,20.3387
1996-08-14,20.3615
1996-08-15,20.3829
1996-08-16,20.40755
1996-08-19,20.43435
1996-08-20,20.4573
1996-08-21,20.4784
1996-08-22,20.5024
1996-08-23,20.52545
1996-08-26,20.5441
1996-08-27,20.5617
1996-08-28,20.5813
1996-08-29,20.6034
1996-08-30,20.6252
1996-09-03,20.65235
1996-09-04,20.6778
1996-09-05,20.70225
1996-09-06,20.7308
1996-09-09,20.7601
1996-09-10,20.7912
1996-09-11,20.8231
1996-09-12,20.85645
1996-09-13,20.8876
1996-09-16,20.91275
1996-09-17,20.9376
1996-09-18,20.9638
1996-09-19,20.98775
1996-09-20,21.01195
1996-09-23,21.03765
1996-09-24,21.06555
1996-09-25,21.09545
1996-09-26,21.1217
1996-09-27,21.14965
1996-09-30,21.17495
1996-10-01,21.19915
1996-10-02,21.22085
1996-10-03,21.24985
1996-10-04,21.27925
1996-10-07,21.31135
1996-10-08,21.343
1996-10-09,21.37175
1996-10-10,21.3958
1996-10-11,21.4217
1996-10-14,21.4515
1996-10-15,21.4796
1996-10-16,21.5056
1996-10-17,21.5328
1996-10-18,21.5605
1996-10-21,21.58725
1996-10-22,21.6169
1996-10-23,21.6425
1996-10-24,21.6709
1996-10-25,21.7035
1996-10-28,21.73515
1996-10-29,21.7653
1996-10-30,21.7944
1996-10-31,21.81505
1996-11-01,21.83535
1996-11-04,21.8569
1996-11-05,21.87725
1996-11-06,21.89625
1996-11-07,21.91995
1996-11-08,21.94955
1996-11-11,21.97965
1996-11-12,22.0084
1996-11-13,22.04085
1996-11-14,22.07445
1996-11-15,22.10605
1996-11-18,22.13765
1996-11-19,22.17145
1996-11-20,22.20165
1996-11-21,22.2322
1996-11-22,22.2638
1996-11-25,22.3025
1996-11-26,22.3262
1996-11-27,22.3504
1996-11-29,22.3738
1996-12-02,22.4015
1996-12-03,22.42015
1996-12-04,22.437
1996-12-05,22.4543
1996-12-06,22.47745
1996-12-09,22.50595
1996-12-10,22.52895
1996-12-11,22.54945
1996-12-12,22.57025
1996-12-13,22.59525
1996-12-16,22.62755
1996-12-17,22.6578
1996-12-18,22.68725
1996-12-19,22.72065
1996-12-20,22.75285
1996-12-23,22.78525
1996-12-24,22.8084
1996-12-26,22.83145
1996-12-27,22.85155
1996-12-30,22.86835
1996-12-31,22.8817
1997-01-02,22.88665
1997-01-03,22.9007
1997-01-06,22.91975
1997-01-07,22.93675
1997-01-08,22.95335
1997-01-09,22.97295
1997-01-10,22.9955
1997-01-13,23.01425
1997-01-14,23.0326
1997-01-15,23.0509
1997-01-16,23.06475
1997-01-17,23.08065
1997-01-20,23.0924
1997-01-21,23.10135
1997-01-22,23.1072
1997-01-23,23.10605
1997-01-24,23.09955
1997-01-27,23.09735
1997-01-28,23.0912
1997-01-29,23.0913
1997-01-30,23.09195
1997-01-31,23.09535
1997-02-03,23.09655
1997-02-04,23.09685
1997-02-05,23.0944
1997-02-06,23.08965
1997-02-07,23.0794
1997-02-10,23.08
1997-02-11,23.0814
1997-02-12,23.0854
1997-02-13,23.09185
1997-02-14,23.09995
1997-02-18,23.1065
1997-02-19,23.11445
1997-02-20,23.11885
1997-02-21,23.1212
1997-02-24,23.12295
1997-02-25,23.12265
1997-02-26,23.122
1997-02-27,23.11925
1997-02-28,23.11435
1997-03-03,23.11165
1997-03-04,23.1122
1997-03-05,23.1033
1997-03-06,23.09855
1997-03-07,23.0902
1997-03-10,23.08095
1997-03-11,23.0738
1997-03-12,23.0713
1997-03-13,23.0713
1997-03-14,23.07805
1997-03-17,23.0837
1997-03-18,23.0944
1997-03-19,23.103
1997-03-20,23.11435
1997-03-21,23.12255
1997-03-24,23.12615
1997-03-25,23.13
1997-03-26,23.1326
1997-03-27,23.13545
1997-03-31,23.13705
1997-04-01,23.13715
1997-04-02,23.12775
1997-04-03,23.11735
1997-04-04,23.10945
1997-04-07,23.1023
1997-04-08,23.09715
1997-04-09,23.0929
1997-04-10,23.09
1997-04-11,23.08435
1997-04-14,23.07895
1997-04-15,23.07235
1997-04-16,23.0617
1997-04-17,23.0538
1997-04-18,23.0464
1997-04-21,23.0399
1997-04-22,23.03125
1997-04-23,23.0219
1997-04-24,23.01335
1997-04-25,23.00255
1997-04-28,22.9923
1997-04-29,22.98215
1997-04-30,22.97175
1997-05-01,22.963
1997-05-02,22.9526
1997-05-05,22.94585
1997-05-06,22.9391
1997-05-07,22.9292
1997-05-08,22.9261
1997-05-09,22.9231
1997-05-12,22.92945
1997-05-13,22.93355
1997-05-14,22.9389
1997-05-15,22.9431
1997-05-16,22.94885
1997-05-19,22.9496
1997-05-20,22.94935
1997-05-21,22.95195
1997-05-22,22.9532
1997-05-23,22.9522
1997-05-27,22.94795
1997-05-28,22.9402
1997-05-29,22.9342
1997-05-30,22.9287
1997-06-02,22.9247
1997-06-03,22.91345
1997-06-04,22.89945
1997-06-05,22.8858
1997-06-06,22.87005
1997-06-09,22.8519
1997-06-10,22.835
1997-06-11,22.821
1997-06-12,22.80925
1997-06-13,22.79525
1997-06-16,22.77975
1997-06-17,22.765
1997-06-18,22.74275
1997-06-19,22.72025
1997-06-20,22.696
1997-06-23,22.67125
1997-06-24,22.64605
1997-06-25,22.6209
1997-06-26,22.59135
1997-06-27,22.5637
1997-06-30,22.5403
1997-07-01,22.52435
1997-07-02,22.5093
1997-07-03,22.48745
1997-07-07,22.46785
1997-07-08,22.4482
1997-07-09,22.42605
1997-07-10,22.3994
1997-07-11,22.37335
1997-07-14,22.3477
1997-07-15,22.32375
1997-07-16,22.3006
1997-07-17,22.27845
1997-07-18,22.2543
1997-07-21,22.2263
1997-07-22,22.1988
1997-07-23,22.17095
1997-07-24,22.14225
1997-07-25,22.1158
1997-07-28,22.09265
1997-07-29,22.0698
1997-07-30,22.04445
1997-07-31,22.01815
1997-08-01,21.994
1997-08-04,21.97105
1997-08-05,21.946
1997-08-06,21.91905
1997-08-07,21.89055
1997-08-08,21.86455
1997-08-11,21.84045
1997-08-12,21.816
1997-08-13,21.7932
1997-08-14,21.77255
1997-08-15,21.75095
1997-08-18,21.7344
1997-08-19,21.7196
1997-08-20,21.70595
1997-08-21,21.69185
1997-08-22,21.6766
1997-08-25,21.65905
1997-08-26,21.6376
1997-08-27,21.6191
1997-08-28,21.60005
1997-08-29,21.5771
1997-09-02,21.554
1997-09-03,21.5315
1997-09-04,21.50955
1997-09-05,21.4851
1997-09-08,21.4635
1997-09-09,21.4415
1997-09-10,21.41825
1997-09-11,21.38655
1997-09-12,21.3649
1997-09-15,21.3429
1997-09-16,21.32275
1997-09-17,21.29645
1997-09-18,21.2695
1997-09-19,21.24135
1997-09-22,21.2114
1997-09-23,21.18195
1997-09-24,21.15635
1997-09-25,21.137
1997-09-26,21.12435
1997-09-29,21.11205
1997-09-30,21.09545
1997-10-01,21.07205
1997-10-02,21.05265
1997-10-03,21.0367
1997-10-06,21.0138
1997-10-07,20.9927
1997-10-08,20.97165
1997-10-09,20.95645
1997-10-10,20.941
1997-10-13,20.9217
1997-10-14,20.8987
1997-10-15,20.87245
1997-10-16,20.8496
1997-10-17,20.8289
1997-10-20,20.8011
1997-10-21,20.77325
1997-10-22,20.7477
1997-10-23,20.7221
1997-10-24,20.6963
1997-10-27,20.67545
1997-10-28,20.65195
1997-10-29,20.6263
1997-10-30,20.60535
1997-10-31,20.58385
1997-11-03,20.5629
1997-11-04,20.5421
1997-11-05,20.5223
1997-11-06,20.50535
1997-11-07,20.4901
1997-11-10,20.47315
1997-11-11,20.45635
1997-11-12,20.4365
1997-11-13,20.4163
1997-11-14,20.4006
1997-11-17,20.38105
1997-11-18,20.3611
1997-11-19,20.3407
1997-11-20,20.3213
1997-11-21,20.3086
1997-11-24,20.2934
1997-11-25,20.2784
1997-11-26,20.2653
1997-12-01,20.2486
1997-12-02,20.22995
1997-12-03,20.2115
1997-12-04,20.1907
1997-12-05,20.17455
1997-12-08,20.16085
1997-12-09,20.1498
1997-12-10,20.1358
1997-12-11,20.1212
1997-12-12,20.10825
1997-12-15,20.09765
1997-12-16,20.08735
1997-12-17,20.0747
1997-12-18,20.06475
1997-12-19,20.05205
1997-12-22,20.03675
1997-12-23,20.0262
1997-12-24,20.01725
1997-12-26,20.0052
1997-12-29,19.99015
1997-12-30,19.97165
1997-12-31,19.9554
1998-01-02,19.93245
1998-01-05,19.9072
1998-01-06,19.8804
1998-01-07,19.85645
1998-01-08,19.8365
1998-01-09,19.815
1998-01-12,19.7944
1998-01-13,19.7731
1998-01-14,19.75405
1998-01-15,19.7343
1998-01-16,19.71895
1998-01-20,19.70385
1998-01-21,19.68835
1998-01-22,19.67175
1998-01-23,19.65325
1998-01-26,19.6418
1998-01-27,19.62935
1998-01-28,19.6186
1998-01-29,19.60875
1998-01-30,19.5968
1998-02-02,19.5854
1998-02-03,19.57005
1998-02-04,19.55265
1998-02-05,19.53405
1998-02-06,19.51965
1998-02-09,19.50435
1998-02-10,19.4875
1998-02-11,19.46935
1998-02-12,19.44995
1998-02-13,19.4281
1998-02-17,19.4053
1998-02-18,19.387
1998-02-19,19.3696
1998-02-20,19.35225
1998-02-23,19.3299
1998-02-24,19.3076
1998-02-25,19.28225
1998-02-26,19.25705
1998-02-27,19.22725
1998-03-02,19.19835
1998-03-03,19.168
1998-03-04,19.13815
1998-03-05,19.10435
1998-03-06,19.07135
1998-03-09,19.03825
1998-03-10,19.00295
1998-03-11,18.96645
1998-03-12,18.9322
1998-03-13,18.8994
1998-03-16,18.86295
1998-03-17,18.82555
1998-03-18,18.79235
1998-03-19,18.75875
1998-03-20,18.72855
1998-03-23,18.70775
1998-03-24,18.68635
1998-03-25,18.6748
1998-03-26,18.66515
1998-03-27,18.6551
1998-03-30,18.64295
1998-03-31,18.6267
1998-04-01,18.6104
1998-04-02,18.5951
1998-04-03,18.579
1998-04-06,18.5619
1998-04-07,18.5451
1998-04-08,18.53065
1998-04-09,18.5142
1998-04-13,18.4974
1998-04-14,18.4777
1998-04-15,18.4617
1998-04-16,18.44445
1998-04-17,18.4228
1998-04-20,18.39985
1998-04-21,18.37575
1998-04-22,18.3537
1998-04-23,18.3215
1998-04-24,18.2893
1998-04-27,18.26945
1998-04-28,18.25285
1998-04-29,18.23305
1998-04-30,18.21625
1998-05-01,18.19845
1998-05-04,18.1805
1998-05-05,18.1583
1998-05-06,18.13945
1998-05-07,18.1195
1998-05-08,18.0993
1998-05-11,18.0772
1998-05-12,18.0547
1998-05-13,18.0312
1998-05-14,18.0086
1998-05-15,17.98075
1998-05-18,17.94935
1998-05-19,17.91345
1998-05-20,17.8789
1998-05-21,17.8459
1998-05-22,17.816
1998-05-26,17.7882
1998-05-27,17.76265
1998-05-28,17.73915
1998-05-29,17.71655
1998-06-01,17.69195
1998-06-02,17.66505
1998-06-03,17.63965
1998-06-04,17.61545
1998-06-05,17.5914
1998-06-08,17.56365
1998-06-09,17.5321
1998-06-10,17.50065
1998-06-11,17.4655
1998-06-12,17.43235
1998-06-15,17.39425
1998-06-16,17.3579
1998-06-17,17.3227
1998-06-18,17.2834
1998-06-19,17.24375
1998-06-22,17.2132
1998-06-23,17.18915
1998-06-24,17.1638
1998-06-25,17.13615
1998-06-26,17.1097
1998-06-29,17.08365
1998-06-30,17.0581
1998-07-01,17.0336
1998-07-02,17.01
1998-07-06,16.981
1998-07-07,16.95295
1998-07-08,16.92595
1998-07-09,16.89915
1998-07-10,16.8709
1998-07-13,16.84265
1998-07-14,16.81685
1998-07-15,16.78945
1998-07-16,16.7578
1998-07-17,16.72145
1998-07-20,16.683
1998-07-21,16.64705
1998-07-22,16.6094
1998-07-23,16.56495
1998-07-24,16.52475
1998-07-27,16.4872
1998-07-28,16.44725
1998-07-29,16.40785
1998-07-30,16.36905
1998-07-31,16.3337
1998-08-03,16.2996
1998-08-04,16.2648
1998-08-05,16.2289
1998-08-06,16.1912
1998-08-07,16.157
1998-08-10,16.11915
1998-08-11,16.0763
1998-08-12,16.0342
1998-08-13,15.99645
1998-08-14,15.9583
1998-08-17,15.9226
1998-08-18,15.88415
1998-08-19,15.8439
1998-08-20,15.8065
1998-08-21,15.76915
1998-08-24,15.73485
1998-08-25,15.70215
1998-08-26,15.6682
1998-08-27,15.63095
1998-08-28,15.59635
1998-08-31,15.5601
1998-09-01,15.52555
1998-09-02,15.49035
1998-09-03,15.4588
1998-09-04,15.4303
1998-09-08,15.40195
1998-09-09,15.3747
1998-09-10,15.3524
1998-09-11,15.32555
1998-09-14,15.3008
1998-09-15,15.27765
1998-09-16,15.255
1998-09-17,15.23655
1998-09-18,15.22085
1998-09-21,15.2047
1998-09-22,15.1909
1998-09-23,15.1763
1998-09-24,15.16195
1998-09-25,15.147
1998-09-28,15.13495
1998-09-29,15.1241
1998-09-30,15.114
1998-10-01,15.1007
1998-10-02,15.0883
1998-10-05,15.0734
1998-10-06,15.05885
1998-10-07,15.0417
1998-10-08,15.0231
1998-10-09,15.00435
1998-10-12,14.9849
1998-10-13,14.9653
1998-10-14,14.94755
1998-10-15,14.92995
1998-10-16,14.9125
1998-10-19,14.8924
1998-10-20,14.8749
1998-10-21,14.8624
1998-10-22,14.84785
1998-10-23,14.8331
1998-10-26,14.8218
1998-10-27,14.8101
1998-10-28,14.79965
1998-10-29,14.7885
1998-10-30,14.77915
1998-11-02,14.769
1998-11-03,14.75805
1998-11-04,14.74825
1998-11-05,14.73825
1998-11-06,14.72965
1998-11-09,14.7118
1998-11-10,14.6942
1998-11-11,14.6756
1998-11-12,14.65615
1998-11-13,14.63795
1998-11-16,14.61665
1998-11-17,14.5968
1998-11-18,14.57635
1998-11-19,14.55425
1998-11-20,14.53165
1998-11-23,14.51125
1998-11-24,14.48625
1998-11-25,14.4597
1998-11-30,14.4367
1998-12-01,14.4129
1998-12-02,14.39125
1998-12-03,14.3663
1998-12-04,14.3417
1998-12-07,14.3191
1998-12-08,14.2996
1998-12-09,14.2799
1998-12-10,14.2576
1998-12-11,14.23485
1998-12-14,14.21415
1998-12-15,14.19575
1998-12-16,14.1821
1998-12-17,14.1607
1998-12-18,14.13875
1998-12-21,14.11855
1998-12-22,14.1006
1998-12-23,14.0835
1998-12-24,14.06715
1998-12-28,14.0531
1998-12-29,14.04125
1998-12-30,14.03295
1998-12-31,14.0253
1999-01-04,14.0156
1999-01-05,14.00365
1999-01-06,13.9963
1999-01-07,13.98055
1999-01-08,13.96825
1999-01-11,13.95195
1999-01-12,13.9319
1999-01-13,13.90935
1999-01-14,13.8889
1999-01-15,13.8712
1999-01-19,13.8534
1999-01-20,13.8323
1999-01-21,13.81415
1999-01-22,13.79985
1999-01-25,13.78495
1999-01-26,13.7672
1999-01-27,13.75115
1999-01-28,13.737
1999-01-29,13.72515
1999-02-01,13.70875
1999-02-02,13.68995
1999-02-03,13.6746
1999-02-04,13.6567
1999-02-05,13.6381
1999-02-08,13.621
1999-02-09,13.61385
1999-02-10,13.6071
1999-02-11,13.58965
1999-02-12,13.56965
1999-02-16,13.5494
1999-02-17,13.52905
1999-02-18,13.50765
1999-02-19,13.4867
1999-02-22,13.46915
1999-02-23,13.4541
1999-02-24,13.44025
1999-02-25,13.42725
1999-02-26,13.4125
1999-03-01,13.39785
1999-03-02,13.3861
1999-03-03,13.37495
1999-03-04,13.369
1999-03-05,13.3649
1999-03-08,13.368
1999-03-09,13.3701
1999-03-10,13.37275
1999-03-11,13.3702
1999-03-12,13.36825
1999-03-15,13.36575
1999-03-16,13.36435
1999-03-17,13.36385
1999-03-18,13.36445
1999-03-19,13.3667
1999-03-22,13.36895
1999-03-23,13.36955
1999-03-24,13.3698
1999-03-25,13.37565
1999-03-26,13.38765
1999-03-29,13.40225
1999-03-30,13.4222
1999-03-31,13.4422
1999-04-01,13.467
1999-04-05,13.4898
1999-04-06,13.511
1999-04-07,13.5321
1999-04-08,13.5527
1999-04-09,13.56795
1999-04-12,13.5769
1999-04-13,13.58785
1999-04-14,13.6009
1999-04-15,13.6141
1999-04-16,13.62935
1999-04-19,13.64695
1999-04-20,13.66355
1999-04-21,13.6809
1999-04-22,13.70165
1999-04-23,13.7223
1999-04-26,13.7406
1999-04-27,13.75965
1999-04-28,13.782
1999-04-29,13.80435
1999-04-30,13.82345
1999-05-03,13.8431
1999-05-04,13.8651
1999-05-05,13.88945
1999-05-06,13.9134
1999-05-07,13.9354
1999-05-10,13.9568
1999-05-11,13.97615
1999-05-12,13.9937
1999-05-13,14.0124
1999-05-14,14.0316
1999-05-17,14.04975
1999-05-18,14.06395
1999-05-19,14.07645
1999-05-20,14.092
1999-05-21,14.10965
1999-05-24,14.1245
1999-05-25,14.1414
1999-05-26,14.15875
1999-05-27,14.1791
1999-05-28,14.199
1999-06-01,14.21675
1999-06-02,14.2326
1999-06-03,14.24965
1999-06-04,14.27015
1999-06-07,14.29405
1999-06-08,14.3163
1999-06-09,14.3381
1999-06-10,14.36
1999-06-11,14.38335
1999-06-14,14.40505
1999-06-15,14.42975
1999-06-16,14.4526
1999-06-17,14.47615
1999-06-18,14.49975
1999-06-21,14.5206
1999-06-22,14.5401
1999-06-23,14.5587
1999-06-24,14.57705
1999-06-25,14.5962
1999-06-28,14.61545
1999-06-29,14.6347
1999-06-30,14.6594
1999-07-01,14.68405
1999-07-02,14.70895
1999-07-06,14.73485
1999-07-07,14.7594
1999-07-08,14.78055
1999-07-09,14.80235
1999-07-12,14.8233
1999-07-13,14.84595
1999-07-14,14.86545
1999-07-15,14.88775
1999-07-16,14.91235
1999-07-19,14.9337
1999-07-20,14.94965
1999-07-21,14.96975
1999-07-22,14.9904
1999-07-23,15.01625
1999-07-26,15.0407
1999-07-27,15.06755
1999-07-28,15.09775
1999-07-29,15.13
1999-07-30,15.16025
1999-08-02,15.1912
1999-08-03,15.2218
1999-08-04,15.25385
1999-08-05,15.2864
1999-08-06,15.3239
1999-08-09,15.36295
1999-08-10,15.3988
1999-08-11,15.4365
1999-08-12,15.4733
1999-08-13,15.5097
1999-08-16,15.54545
1999-08-17,15.5822
1999-08-18,15.61835
1999-08-19,15.65525
1999-08-20,15.6913
1999-08-23,15.72815
1999-08-24,15.7645
1999-08-25,15.79815
1999-08-26,15.83395
1999-08-27,15.87355
1999-08-30,15.9155
1999-08-31,15.9581
1999-09-01,15.99685
1999-09-02,16.0367
1999-09-03,16.08265
1999-09-07,16.13325
1999-09-08,16.1848
1999-09-09,16.23995
1999-09-10,16.2967
1999-09-13,16.35505
1999-09-14,16.41695
1999-09-15,16.48315
1999-09-16,16.5489
1999-09-17,16.61615
1999-09-20,16.6812
1999-09-21,16.74735
1999-09-22,16.81265
1999-09-23,16.8784
1999-09-24,16.9458
1999-09-27,17.01295
1999-09-28,17.08145
1999-09-29,17.1506
1999-09-30,17.2168
1999-10-01,17.28115
1999-10-04,17.33695
1999-10-05,17.39855
1999-10-06,17.46
1999-10-07,17.518
1999-10-08,17.5671
1999-10-11,17.6194
1999-10-12,17.6789
1999-10-13,17.7356
1999-10-14,17.7888
1999-10-15,17.8441
1999-10-18,17.8956
1999-10-19,17.9453
1999-10-20,17.99615
1999-10-21,18.04565
1999-10-22,18.0981
1999-10-25,18.1489
1999-10-26,18.1976
1999-10-27,18.2466
1999-10-28,18.2929
1999-10-29,18.3407
1999-11-01,18.39185
1999-11-02,18.44365
1999-11-03,18.4975
1999-11-04,18.5511
1999-11-05,18.60265
1999-11-08,18.657
1999-11-09,18.71725
1999-11-10,18.7771
1999-11-11,18.83615
1999-11-12,18.89665
1999-11-15,18.9614
1999-11-16,19.03055
1999-11-17,19.1013
1999-11-18,19.17015
1999-11-19,19.24395
1999-11-22,19.32585
1999-11-23,19.4021
1999-11-24,19.4788
1999-11-26,19.5552
1999-11-29,19.6249
1999-11-30,19.69235
1999-12-01,19.75995
1999-12-02,19.8295
1999-12-03,19.8991
1999-12-06,19.9726
1999-12-07,20.0422
1999-12-08,20.1132
1999-12-09,20.18015
1999-12-10,20.24465
1999-12-13,20.3101
1999-12-14,20.37615
1999-12-15,20.44295
1999-12-16,20.51005
1999-12-17,20.5772
1999-12-20,20.6418
1999-12-21,20.7046
1999-12-22,20.75845
1999-12-23,20.81625
1999-12-27,20.8755
1999-12-28,20.93715
1999-12-29,20.9962
1999-12-30,21.04945
2000-01-04,21.1017
2000-01-05,21.14865
2000-01-06,21.19565
2000-01-07,21.2428
2000-01-10,21.29045
2000-01-11,21.3406
2000-01-12,21.3913
2000-01-13,21.44215
2000-01-14,21.4989
2000-01-18,21.5605
2000-01-19,21.6228
2000-01-20,21.68645
2000-01-21,21.75105
2000-01-24,21.8172
2000-01-25,21.889
2000-01-26,21.94435
2000-01-27,21.99825
2000-01-28,22.05095
2000-01-31,22.10665
2000-02-01,22.1638
2000-02-02,22.2147
2000-02-03,22.2669
2000-02-04,22.3213
2000-02-07,22.37305
2000-02-08,22.4232
2000-02-09,22.47695
2000-02-10,22.53605
2000-02-11,22.5945
2000-02-14,22.65385
2000-02-15,22.71205
2000-02-16,22.76865
2000-02-17,22.82135
2000-02-18,22.8742
2000-02-22,22.9279
2000-02-23,22.9877
2000-02-24,23.0477
2000-02-25,23.10655
2000-02-28,23.1679
2000-02-29,23.23355
2000-03-01,23.30155
2000-03-02,23.3689
2000-03-03,23.4374
2000-03-06,23.5129
2000-03-07,23.59855
2000-03-08,23.66945
2000-03-09,23.7414
2000-03-10,23.81635
2000-03-13,23.89065
2000-03-14,23.9637
2000-03-15,24.03015
2000-03-16,24.1014
2000-03-17,24.17415
2000-03-20,24.23775
2000-03-21,24.29375
2000-03-22,24.34335
2000-03-23,24.39115
2000-03-24,24.44215
2000-03-27,24.4902
2000-03-28,24.5366
2000-03-29,24.57615
2000-03-30,24.6183
2000-03-31,24.65955
2000-04-03,24.70135
2000-04-04,24.7374
2000-04-05,24.77615
2000-04-06,24.81475
2000-04-07,24.8515
2000-04-10,24.87895
2000-04-11,24.9085
2000-04-12,24.9451
2000-04-13,24.98045
2000-04-14,25.01505
2000-04-17,25.0487
2000-04-18,25.08135
2000-04-19,25.11975
2000-04-20,25.1573
2000-04-24,25.19445
2000-04-25,25.2277
2000-04-26,25.25145
2000-04-27,25.2795
2000-04-28,25.3064
2000-05-01,25.33615
2000-05-02,25.36915
2000-05-03,25.39885
2000-05-04,25.43285
2000-05-05,25.4728
2000-05-08,25.51535
2000-05-09,25.55845
2000-05-10,25.5969
2000-05-11,25.6407
2000-05-12,25.6869
2000-05-15,25.7336
2000-05-16,25.77695
2000-05-17,25.82125
2000-05-18,25.87035
2000-05-19,25.9194
2000-05-22,25.96005
2000-05-23,25.99975
2000-05-24,26.04475
2000-05-25,26.0906
2000-05-26,26.13285
2000-05-30,26.17695
2000-05-31,26.215
2000-06-01,26.2576
2000-06-02,26.3026
2000-06-05,26.34345
2000-06-06,26.38465
2000-06-07,26.4218
2000-06-08,26.4624
2000-06-09,26.50545
2000-06-12,26.55745
2000-06-13,26.6178
2000-06-14,26.67595
2000-06-15,26.7329
2000-06-16,26.785
2000-06-19,26.8321
2000-06-20,26.8885
2000-06-21,26.949
2000-06-22,27.0126
2000-06-23,27.0735
2000-06-26,27.1181
2000-06-27,27.16195
2000-06-28,27.2035
2000-06-29,27.24625
2000-06-30,27.28915
2000-07-05,27.32245
2000-07-06,27.3508
2000-07-07,27.3785
2000-07-10,27.40445
2000-07-11,27.4301
2000-07-12,27.4605
2000-07-13,27.49375
2000-07-14,27.52625
2000-07-17,27.55665
2000-07-18,27.59375
2000-07-19,27.6258
2000-07-20,27.6578
2000-07-21,27.67805
2000-07-24,27.69935
2000-07-25,27.72195
2000-07-26,27.7448
2000-07-27,27.77355
2000-07-28,27.8106
2000-07-31,27.8402
2000-08-01,27.8648
2000-08-02,27.8915
2000-08-03,27.9238
2000-08-04,27.95945
2000-08-07,27.9919
2000-08-08,28.0264
2000-08-09,28.06725
2000-08-10,28.109
2000-08-11,28.1467
2000-08-14,28.1902
2000-08-15,28.2315
2000-08-16,28.2775
2000-08-17,28.32895
2000-08-18,28.37985
2000-08-21,28.42975
